"","Depth","Yearmarker","YEsin","YEweight","YEcount","YE18O","YEcombined","peakid"
"510",64550000,0,0.239113016151563,0,0.0416666666666667,0.00681934829863878,0.0750649046688874,0
"511",64750000,0,0.218204961010058,0,6.01370805005293e-17,0,0.0532623193761382,0
"512",64950000,0,0.210410036559468,0,6.01370805005293e-17,0,0.0508132699844116,0
"513",65150000,0,0.221464040760065,0,6.01370805005293e-17,0,0.0542862737877477,0
"514",65350000,0,0.240029715989335,0,6.01370805005293e-17,0,0.0601193329681732,0
"515",65550000,0,0.289012341047294,0,0.0416666666666667,0,0.0885999929368341,1
"516",65750000,0,0.33361377445701,0,0.208333333333333,0,0.154977289505008,0
"517",65950000,0,0.388238312924362,0,0.333333333333333,0,0.211412649393501,0
"518",66150000,0,0.483299204315444,0,0.5,0,0.293643557585425,0
"519",66350000,0,0.585273806647703,0,0.583333333333333,0,0.351864556390565,0
"520",66550000,0,0.709483280708634,0,0.583333333333333,0,0.390889326781071,0
"521",66750000,1,0.782980954337779,0,0.583333333333333,0.9814586436739,0.722340919874283,0
"522",66950000,0,0.784170550896009,0.361111111111111,0.583333333333333,0.927209702273244,0.819126205682096,0
"523",67150000,0,0.724584451378749,0,0.583333333333333,0.841276571609327,0.659950483449373,0
"524",67350000,0,0.580671212095821,0,0.583333333333333,0.730032518865576,0.579783855178168,0
"525",67550000,0,0.483725764000196,0,0.583333333333333,0.601728006526317,0.509013665924086,0
"526",67750000,0,0.433531310488705,0,0.583333333333333,0.465878793317665,0.450561511358163,0
"527",67950000,0,0.38377174529818,0,0.541666666666667,0.332560193914507,0.379950026182035,0
"528",68150000,0,0.358473757894881,0,0.375,0.211659838942567,0.281652491043171,0
"529",68350000,0,0.301800014832872,0,0.25,0.11214435464779,0.193307015652949,0
"530",68550000,0,0.254720015617165,0,0.0833333333333334,0.0413943492472736,0.103922390545915,0
"531",68750000,0,0.23725622885685,0,6.01370805005293e-17,0.00465702698183462,0.0607111131902373,0
"532",68950000,0,0.21784050712179,0,6.01370805005293e-17,0,0.0531478133820091,0
"533",69350000,0,0.161035142655943,0,6.01370805005293e-17,0,0.0353004122720001,0
"534",69550000,0,0.137021720055922,0,6.01370805005293e-17,0,0.0277557518478175,0
"535",69750000,0,0.104866877339131,0,6.01370805005293e-17,0,0.0176531782442127,0
"536",69950000,0,0.0858933908209559,0,6.01370805005293e-17,0,0.0116919908188805,1
"537",70150000,0,0.0693213178398357,0,0.0416666666666667,0,0.0195763391266521,0
"538",70350000,0,0.068532722486813,0,0.25,0,0.0847838106715865,0
"539",70550000,0,0.087518475703462,0,0.541666666666667,0,0.182386183186702,0
"540",70750000,0,0.115694507192079,0,0.708333333333333,0,0.243602862632963,0
"541",70950000,0,0.227332767467215,0.0694444444444444,0.75,0,0.313587403978929,0
"542",71150000,0,0.378573600093135,0.111111111111111,0.791666666666667,0,0.387287120005533,0
"543",71350000,0,0.705648208834537,0,0.833333333333333,0,0.4682306879851,0
"544",71550000,1,0.810994370722593,0.138888888888889,0.833333333333333,0.9814586436739,0.853325426986824,0
"545",71750000,0,0.758764893061397,0,0.833333333333333,0.927209702273244,0.7762346661853,0
"546",71950000,0,0.664260514531391,0,0.833333333333333,0.841276571609327,0.719543882979234,0
"547",72150000,0,0.539357344278412,0,0.833333333333333,0.730032518865576,0.645349935814766,0
"548",72550000,0,0.328986616206464,0,0.833333333333333,0.601728006526317,0.538943209645767,0
"549",72750000,0,0.246101838828011,0,0.791666666666667,0.465878793317665,0.457129193962226,0
"550",72950000,0,0.175242175091648,0,0.583333333333333,0.332560193914507,0.327524182287533,0
"551",73150000,0,0.0851331760361811,0,0.291666666666667,0.211659838942567,0.169590848806251,0
"552",73350000,0,0.0632348152862951,0,0.125,0.11214435464779,0.0790802343099744,0
"553",73550000,0,0.0488659997681703,0,0.0833333333333334,0.0413943492472736,0.0392461187622514,0
"554",73750000,0,0.0444371967275464,0,0.0416666666666667,0.00465702698183462,0.0132212868242735,0
"555",73950000,0,0.0486796925517235,0,6.01370805005293e-17,0,0,0
